candidate_key,folds,chosen_folds,score_name,primary_col,confirm_preset,filter_preset,barrier,take_profit_mult,stop_loss_mult,max_holding_bars,avg_monthly_return_mean,avg_monthly_return_median,worst_monthly_return_min,max_drawdown_min,profit_factor_mean,positive_month_rate_mean,avg_trades_per_month_mean,robust_score_mean,constraints_ok_rate,monthly_balance_ok_rate,approved_candidate
rank_directional_1h|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_24,4,0,rank_directional_1h,pred_rank_score_directional_1h,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.002344711990914461,0.0022495355056598443,-0.013489870651852143,-0.017230892063451186,1.8505586106155367,0.75,3.5,0.0029528287789799094,0.0,0.5,False
execution_30m|exec_30m_dir_1h_minimo|sem_filtro|tp2.0_sl1.2_96,4,0,execution_30m,pred_score_execution_30m,exec_30m_dir_1h_minimo,sem_filtro,tp2.0_sl1.2_96,2.0,1.2,96,0.0049531913776766495,0.0055184629466042134,-0.021167126732045793,-0.025700575445337437,inf,0.625,5.375,0.0028144898557122267,0.0,0.5,False
execution_30m|sem_confirmacao|sem_filtro|tp2.0_sl1.2_96,4,0,execution_30m,pred_score_execution_30m,sem_confirmacao,sem_filtro,tp2.0_sl1.2_96,2.0,1.2,96,0.0049531913776766495,0.0055184629466042134,-0.021167126732045793,-0.025700575445337437,inf,0.625,5.375,0.0028144898557122267,0.0,0.5,False
wfo_exec_heavy|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.0_96,4,0,wfo_exec_heavy,pred_score_wfo_exec_heavy,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.0029397269272373877,0.004262736600973482,-0.01452543705416287,-0.015874933387547863,inf,0.625,3.75,0.002576288321040992,0.0,0.5,False
wfo_exec_heavy|sem_confirmacao|volume_muito_leve|tp2.0_sl1.0_96,4,0,wfo_exec_heavy,pred_score_wfo_exec_heavy,sem_confirmacao,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.0029397269272373877,0.004262736600973482,-0.01452543705416287,-0.015874933387547863,inf,0.625,3.75,0.002576288321040992,0.0,0.5,False
rank_balanced_4tf|exec_30m_dir_1h_minimo|sem_filtro|tp1.3_sl1.0_24,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,exec_30m_dir_1h_minimo,sem_filtro,tp1.3_sl1.0_24,1.3,1.0,24,0.0026676313659578788,0.0020581438086935966,-0.006313296492684306,-0.01617629510126417,1.3405490603336363,0.75,4.25,0.002552337094759456,0.0,0.5,False
rank_balanced_4tf|sem_confirmacao|sem_filtro|tp1.3_sl1.0_24,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,sem_confirmacao,sem_filtro,tp1.3_sl1.0_24,1.3,1.0,24,0.0026676313659578788,0.0020581438086935966,-0.006313296492684306,-0.01617629510126417,1.3405490603336363,0.75,4.25,0.002552337094759456,0.0,0.5,False
balanced_4tf|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_48,4,0,balanced_4tf,pred_score_balanced_4tf,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.00282573818462592,0.0009779887728882664,-0.013489870651852143,-0.017230892063451075,1.946995971150043,0.625,3.25,0.0020520467268133795,0.0,0.5,False
balanced_4tf|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_48,4,0,balanced_4tf,pred_score_balanced_4tf,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.00282573818462592,0.0009779887728882664,-0.013489870651852143,-0.017230892063451075,1.946995971150043,0.625,3.25,0.0020520467268133795,0.0,0.5,False
rank_wfo_no4h|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.0_96,4,0,rank_wfo_no4h,pred_rank_score_wfo_no4h,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.004933792973878498,0.0055287091861733195,-0.01452543705416287,-0.016583546196843768,2.491675295063557,0.625,5.5,0.0018186295910973156,0.0,0.5,False
rank_wfo_no4h|sem_confirmacao|volume_muito_leve|tp2.0_sl1.0_96,4,0,rank_wfo_no4h,pred_rank_score_wfo_no4h,sem_confirmacao,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.004933792973878498,0.0055287091861733195,-0.01452543705416287,-0.016583546196843768,2.491675295063557,0.625,5.5,0.0018186295910973156,0.0,0.5,False
wfo_no4h|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_48,4,0,wfo_no4h,pred_score_wfo_no4h,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.002802390572801766,0.0006891064428722615,-0.008581414099369078,-0.01932730770688862,1.580671900498621,0.625,4.125,0.001771263445481239,0.0,0.5,False
wfo_no4h|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_48,4,0,wfo_no4h,pred_score_wfo_no4h,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.002802390572801766,0.0006891064428722615,-0.008581414099369078,-0.01932730770688862,1.580671900498621,0.625,4.125,0.001771263445481239,0.0,0.5,False
rank_balanced_4tf|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_24,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.002086434709747828,0.002820742431902973,-0.01099481722795348,-0.014745300324743749,1.2760026068773467,0.75,3.625,0.0014619972276226825,0.0,0.5,False
rank_balanced_4tf|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_24,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.002086434709747828,0.002820742431902973,-0.01099481722795348,-0.014745300324743749,1.2760026068773467,0.75,3.625,0.0014619972276226825,0.0,0.5,False
wfo_1h_heavy|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_48,4,0,wfo_1h_heavy,pred_score_wfo_1h_heavy,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.0012954526646801745,0.0012267929652837184,-0.008581414099369078,-0.02041288020474452,1.9415548714286546,0.5,3.875,0.0014531873000363897,0.0,0.5,False
wfo_1h_heavy|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_48,4,0,wfo_1h_heavy,pred_score_wfo_1h_heavy,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.0012954526646801745,0.0012267929652837184,-0.008581414099369078,-0.02041288020474452,1.9415548714286546,0.5,3.875,0.0014531873000363897,0.0,0.5,False
rank_directional_1h|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.2_96,4,0,rank_directional_1h,pred_rank_score_directional_1h,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.2_96,2.0,1.2,96,0.005391790431216084,0.0036612002240591635,-0.020425805597806046,-0.030020561978695848,inf,0.625,5.25,0.0013663109058309614,0.0,0.5,False
rank_directional_1h|sem_confirmacao|volume_muito_leve|tp2.0_sl1.2_96,4,0,rank_directional_1h,pred_rank_score_directional_1h,sem_confirmacao,volume_muito_leve,tp2.0_sl1.2_96,2.0,1.2,96,0.005391790431216084,0.0036612002240591635,-0.020425805597806046,-0.030020561978695848,inf,0.625,5.25,0.0013663109058309614,0.0,0.5,False
rank_directional_1h|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.6_sl1.0_48,4,0,rank_directional_1h,pred_rank_score_directional_1h,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.002468476793537913,0.0020347854337379456,-0.013160973172021584,-0.017230892063451075,1.9350493792625625,0.625,3.5,0.0009237088856133679,0.0,0.5,False
rank_directional_1h|sem_confirmacao|volume_muito_leve|tp1.6_sl1.0_48,4,0,rank_directional_1h,pred_rank_score_directional_1h,sem_confirmacao,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.002468476793537913,0.0020347854337379456,-0.013160973172021584,-0.017230892063451075,1.9350493792625625,0.625,3.5,0.0009237088856133679,0.0,0.5,False
execution_30m|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.0_72,4,0,execution_30m,pred_score_execution_30m,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.0_72,2.0,1.0,72,0.003770712645533386,0.002384894127534065,-0.016843140383772104,-0.020648448965148836,inf,0.75,4.875,0.0008983124616511011,0.0,0.5,False
execution_30m|sem_confirmacao|volume_muito_leve|tp2.0_sl1.0_72,4,0,execution_30m,pred_score_execution_30m,sem_confirmacao,volume_muito_leve,tp2.0_sl1.0_72,2.0,1.0,72,0.003770712645533386,0.002384894127534065,-0.016843140383772104,-0.020648448965148836,inf,0.75,4.875,0.0008983124616511011,0.0,0.5,False
rank_daytrade_1h_30m|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.0_96,4,0,rank_daytrade_1h_30m,pred_rank_score_daytrade_1h_30m,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.004444838389948219,0.005156676314758246,-0.01452543705416287,-0.016583546196843768,2.0323476834895584,0.625,5.25,0.0008448614434812523,0.0,0.5,False
rank_daytrade_1h_30m|sem_confirmacao|volume_muito_leve|tp2.0_sl1.0_96,4,0,rank_daytrade_1h_30m,pred_rank_score_daytrade_1h_30m,sem_confirmacao,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.004444838389948219,0.005156676314758246,-0.01452543705416287,-0.016583546196843768,2.0323476834895584,0.625,5.25,0.0008448614434812523,0.0,0.5,False
balanced_4tf|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.2_sl1.0_96,4,0,balanced_4tf,pred_score_balanced_4tf,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.2_sl1.0_96,2.2,1.0,96,0.0034873550416760213,0.001046777238005031,-0.01452543705416287,-0.017230892063451186,1.6856317649012955,0.75,2.875,0.0007803035698840319,0.0,0.5,False
balanced_4tf|sem_confirmacao|volume_muito_leve|tp2.2_sl1.0_96,4,0,balanced_4tf,pred_score_balanced_4tf,sem_confirmacao,volume_muito_leve,tp2.2_sl1.0_96,2.2,1.0,96,0.0034873550416760213,0.001046777238005031,-0.01452543705416287,-0.017230892063451186,1.6856317649012955,0.75,2.875,0.0007803035698840319,0.0,0.5,False
directional_1h|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.2_sl1.0_96,4,0,directional_1h,pred_score_directional_1h,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.2_sl1.0_96,2.2,1.0,96,0.0021710184352282114,0.0007858496290069072,-0.01452543705416287,-0.01868778500977364,1.9159226066948105,0.5,3.875,0.0006924729100362473,0.0,0.5,False
directional_1h|sem_confirmacao|volume_muito_leve|tp2.2_sl1.0_96,4,0,directional_1h,pred_score_directional_1h,sem_confirmacao,volume_muito_leve,tp2.2_sl1.0_96,2.2,1.0,96,0.0021710184352282114,0.0007858496290069072,-0.01452543705416287,-0.01868778500977364,1.9159226066948105,0.5,3.875,0.0006924729100362473,0.0,0.5,False
wfo_1h_heavy|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_24,4,0,wfo_1h_heavy,pred_score_wfo_1h_heavy,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.0008159312997713386,0.0023281954095414337,-0.008581414099369078,-0.014294351668683758,1.7442927672435757,0.625,4.25,0.0005522187026430724,0.0,0.5,False
wfo_1h_heavy|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_24,4,0,wfo_1h_heavy,pred_score_wfo_1h_heavy,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.0008159312997713386,0.0023281954095414337,-0.008581414099369078,-0.014294351668683758,1.7442927672435757,0.625,4.25,0.0005522187026430724,0.0,0.5,False
balanced_4tf|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.3_sl1.0_24,4,0,balanced_4tf,pred_score_balanced_4tf,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.3_sl1.0_24,1.3,1.0,24,0.0017016731076702207,0.0004463471949208986,-0.013171632107983444,-0.016258238794801483,1.6634277909825421,0.625,3.25,0.0002632806316699059,0.0,0.5,False
balanced_4tf|sem_confirmacao|volume_muito_leve|tp1.3_sl1.0_24,4,0,balanced_4tf,pred_score_balanced_4tf,sem_confirmacao,volume_muito_leve,tp1.3_sl1.0_24,1.3,1.0,24,0.0017016731076702207,0.0004463471949208986,-0.013171632107983444,-0.016258238794801483,1.6634277909825421,0.625,3.25,0.0002632806316699059,0.0,0.5,False
wfo_exec_heavy|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.6_sl1.0_48,4,0,wfo_exec_heavy,pred_score_wfo_exec_heavy,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0035700251150326684,0.0017050870253416672,-0.008113619126525418,-0.015874933387547974,1.327517938430139,0.5,3.875,0.00021624864701278324,0.0,0.5,False
wfo_exec_heavy|sem_confirmacao|volume_muito_leve|tp1.6_sl1.0_48,4,0,wfo_exec_heavy,pred_score_wfo_exec_heavy,sem_confirmacao,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0035700251150326684,0.0017050870253416672,-0.008113619126525418,-0.015874933387547974,1.327517938430139,0.5,3.875,0.00021624864701278324,0.0,0.5,False
rank_wfo_no4h|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_24,4,0,rank_wfo_no4h,pred_rank_score_wfo_no4h,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.0008777486029960674,0.0007865177548077862,-0.008581414099369078,-0.01694872947315429,1.336593182525386,0.625,5.375,-5.637207773401265e-05,0.0,0.5,False
rank_wfo_no4h|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_24,4,0,rank_wfo_no4h,pred_rank_score_wfo_no4h,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.0008777486029960674,0.0007865177548077862,-0.008581414099369078,-0.01694872947315429,1.336593182525386,0.625,5.375,-5.637207773401265e-05,0.0,0.5,False
rank_directional_1h|exec_30m_dir_1h_minimo|sem_filtro|tp1.3_sl1.0_48,4,0,rank_directional_1h,pred_rank_score_directional_1h,exec_30m_dir_1h_minimo,sem_filtro,tp1.3_sl1.0_48,1.3,1.0,48,0.002244626253801979,0.0022416640157151557,-0.011703789473533455,-0.020641459271073415,1.928458954110195,0.625,5.375,-5.907497528180247e-05,0.0,0.5,False
rank_directional_1h|sem_confirmacao|sem_filtro|tp1.3_sl1.0_48,4,0,rank_directional_1h,pred_rank_score_directional_1h,sem_confirmacao,sem_filtro,tp1.3_sl1.0_48,1.3,1.0,48,0.002244626253801979,0.0022416640157151557,-0.011703789473533455,-0.020641459271073415,1.928458954110195,0.625,5.375,-5.907497528180247e-05,0.0,0.5,False
daytrade_1h_30m|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_24,4,0,daytrade_1h_30m,pred_score_daytrade_1h_30m,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.0034068272644221104,0.0006890554483910405,-0.008581414099369078,-0.014572013657176974,1.5840187943442947,0.625,4.0,-0.00018309349170367306,0.0,0.5,False
daytrade_1h_30m|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_24,4,0,daytrade_1h_30m,pred_score_daytrade_1h_30m,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_24,1.5,1.0,24,0.0034068272644221104,0.0006890554483910405,-0.008581414099369078,-0.014572013657176974,1.5840187943442947,0.625,4.0,-0.00018309349170367306,0.0,0.5,False
rank_balanced_4tf|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.2_sl1.0_96,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.2_sl1.0_96,2.2,1.0,96,0.002854813826084282,0.0038930507086487043,-0.01452543705416287,-0.015853305347430457,1.415853255820258,0.625,3.375,-0.00042511913326550264,0.0,0.5,False
rank_balanced_4tf|sem_confirmacao|volume_muito_leve|tp2.2_sl1.0_96,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,sem_confirmacao,volume_muito_leve,tp2.2_sl1.0_96,2.2,1.0,96,0.002854813826084282,0.0038930507086487043,-0.01452543705416287,-0.015853305347430457,1.415853255820258,0.625,3.375,-0.00042511913326550264,0.0,0.5,False
wfo_no4h|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.5_sl1.0_96,4,0,wfo_no4h,pred_score_wfo_no4h,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.5_sl1.0_96,2.5,1.0,96,0.0041446509769796774,0.004123870489363024,-0.01452543705416287,-0.019000894670784474,1.9675830133945988,0.625,4.625,-0.0005914730790236022,0.0,0.5,False
wfo_no4h|sem_confirmacao|volume_muito_leve|tp2.5_sl1.0_96,4,0,wfo_no4h,pred_score_wfo_no4h,sem_confirmacao,volume_muito_leve,tp2.5_sl1.0_96,2.5,1.0,96,0.0041446509769796774,0.004123870489363024,-0.01452543705416287,-0.019000894670784474,1.9675830133945988,0.625,4.625,-0.0005914730790236022,0.0,0.5,False
rank_balanced_4tf|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.6_sl1.0_48,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0022268461710892445,0.0020891820466949484,-0.010448854779270822,-0.016154311280263345,1.3104151651424558,0.625,3.625,-0.0006604251844111583,0.0,0.5,False
rank_balanced_4tf|sem_confirmacao|volume_muito_leve|tp1.6_sl1.0_48,4,0,rank_balanced_4tf,pred_rank_score_balanced_4tf,sem_confirmacao,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0022268461710892445,0.0020891820466949484,-0.010448854779270822,-0.016154311280263345,1.3104151651424558,0.625,3.625,-0.0006604251844111583,0.0,0.5,False
directional_1h|exec_30m_dir_1h_minimo|sem_filtro|tp1.8_sl1.0_48,4,0,directional_1h,pred_score_directional_1h,exec_30m_dir_1h_minimo,sem_filtro,tp1.8_sl1.0_48,1.8,1.0,48,0.002908407908152749,0.0029201641831981817,-0.007589482059294661,-0.015819428948730896,1.18794832468676,0.5,6.25,-0.0008494501398342304,0.0,0.5,False
directional_1h|exec_30m_dir_1h_minimo|sem_filtro|tp1.8_sl1.0_72,4,0,directional_1h,pred_score_directional_1h,exec_30m_dir_1h_minimo,sem_filtro,tp1.8_sl1.0_72,1.8,1.0,72,0.002908407908152749,0.0029201641831981817,-0.007589482059294661,-0.015819428948730896,1.18794832468676,0.5,6.25,-0.0008494501398342304,0.0,0.5,False
directional_1h|sem_confirmacao|sem_filtro|tp1.8_sl1.0_48,4,0,directional_1h,pred_score_directional_1h,sem_confirmacao,sem_filtro,tp1.8_sl1.0_48,1.8,1.0,48,0.002908407908152749,0.0029201641831981817,-0.007589482059294661,-0.015819428948730896,1.18794832468676,0.5,6.25,-0.0008494501398342304,0.0,0.5,False
directional_1h|sem_confirmacao|sem_filtro|tp1.8_sl1.0_72,4,0,directional_1h,pred_score_directional_1h,sem_confirmacao,sem_filtro,tp1.8_sl1.0_72,1.8,1.0,72,0.002908407908152749,0.0029201641831981817,-0.007589482059294661,-0.015819428948730896,1.18794832468676,0.5,6.25,-0.0008494501398342304,0.0,0.5,False
balanced_4tf|exec_30m_dir_1h_minimo|sem_filtro|tp2.0_sl1.2_96,4,0,balanced_4tf,pred_score_balanced_4tf,exec_30m_dir_1h_minimo,sem_filtro,tp2.0_sl1.2_96,2.0,1.2,96,0.0088593298163612,0.009356741560665655,-0.03185924309865018,-0.03911793723442958,2.381066448729704,0.625,7.5,-0.001099361624285573,0.0,0.5,False
balanced_4tf|sem_confirmacao|sem_filtro|tp2.0_sl1.2_96,4,0,balanced_4tf,pred_score_balanced_4tf,sem_confirmacao,sem_filtro,tp2.0_sl1.2_96,2.0,1.2,96,0.0088593298163612,0.009356741560665655,-0.03185924309865018,-0.03911793723442958,2.381066448729704,0.625,7.5,-0.001099361624285573,0.0,0.5,False
directional_1h|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.3_sl1.0_24,4,0,directional_1h,pred_score_directional_1h,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.3_sl1.0_24,1.3,1.0,24,1.3275585449737393e-05,0.001313274398443004,-0.013171632107983444,-0.016258238794801483,1.8062309391715665,0.5,3.875,-0.0011194954952849553,0.0,0.5,False
directional_1h|sem_confirmacao|volume_muito_leve|tp1.3_sl1.0_24,4,0,directional_1h,pred_score_directional_1h,sem_confirmacao,volume_muito_leve,tp1.3_sl1.0_24,1.3,1.0,24,1.3275585449737393e-05,0.001313274398443004,-0.013171632107983444,-0.016258238794801483,1.8062309391715665,0.5,3.875,-0.0011194954952849553,0.0,0.5,False
rank_directional_1h|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.5_sl1.0_48,4,0,rank_directional_1h,pred_rank_score_directional_1h,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.0015673352074276614,0.00098555691591376,-0.013489870651852143,-0.017230892063451186,1.783241178180457,0.625,3.5,-0.0011344951413157396,0.0,0.5,False
rank_directional_1h|sem_confirmacao|volume_muito_leve|tp1.5_sl1.0_48,4,0,rank_directional_1h,pred_rank_score_directional_1h,sem_confirmacao,volume_muito_leve,tp1.5_sl1.0_48,1.5,1.0,48,0.0015673352074276614,0.00098555691591376,-0.013489870651852143,-0.017230892063451186,1.783241178180457,0.625,3.5,-0.0011344951413157396,0.0,0.5,False
wfo_no4h|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.2_sl1.2_96,4,0,wfo_no4h,pred_score_wfo_no4h,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.2_sl1.2_96,2.2,1.2,96,0.003987612329272416,0.0034480032130901894,-0.015773773440049266,-0.02210866826663671,1.7863571724933531,0.5,4.125,-0.0012286837256804692,0.0,0.5,False
wfo_no4h|sem_confirmacao|volume_muito_leve|tp2.2_sl1.2_96,4,0,wfo_no4h,pred_score_wfo_no4h,sem_confirmacao,volume_muito_leve,tp2.2_sl1.2_96,2.2,1.2,96,0.003987612329272416,0.0034480032130901894,-0.015773773440049266,-0.02210866826663671,1.7863571724933531,0.5,4.125,-0.0012286837256804692,0.0,0.5,False
rank_daytrade_1h_30m|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.2_96,4,0,rank_daytrade_1h_30m,pred_rank_score_daytrade_1h_30m,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.2_96,2.0,1.2,96,0.004743883817322103,0.003713912525023594,-0.015773773440049266,-0.021235432266750176,1.8253840383446587,0.625,5.75,-0.0012637981777632729,0.0,0.5,False
rank_daytrade_1h_30m|sem_confirmacao|volume_muito_leve|tp2.0_sl1.2_96,4,0,rank_daytrade_1h_30m,pred_rank_score_daytrade_1h_30m,sem_confirmacao,volume_muito_leve,tp2.0_sl1.2_96,2.0,1.2,96,0.004743883817322103,0.003713912525023594,-0.015773773440049266,-0.021235432266750176,1.8253840383446587,0.625,5.75,-0.0012637981777632729,0.0,0.5,False
directional_1h|exec_30m_dir_1h_minimo|sem_filtro|tp1.5_sl1.0_24,4,0,directional_1h,pred_score_directional_1h,exec_30m_dir_1h_minimo,sem_filtro,tp1.5_sl1.0_24,1.5,1.0,24,0.0017771804171640704,0.0021467696233221645,-0.008581414099369078,-0.015657972102480766,1.2009493984261885,0.5,6.125,-0.0014064499380696642,0.0,0.5,False
directional_1h|sem_confirmacao|sem_filtro|tp1.5_sl1.0_24,4,0,directional_1h,pred_score_directional_1h,sem_confirmacao,sem_filtro,tp1.5_sl1.0_24,1.5,1.0,24,0.0017771804171640704,0.0021467696233221645,-0.008581414099369078,-0.015657972102480766,1.2009493984261885,0.5,6.125,-0.0014064499380696642,0.0,0.5,False
wfo_1h_heavy|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.6_sl1.0_48,4,0,wfo_1h_heavy,pred_score_wfo_1h_heavy,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0006860053192409565,0.0014894873743434567,-0.008250880164988317,-0.022383622669183256,1.8338338085168147,0.5,4.125,-0.0015997346825377123,0.0,0.5,False
wfo_1h_heavy|sem_confirmacao|volume_muito_leve|tp1.6_sl1.0_48,4,0,wfo_1h_heavy,pred_score_wfo_1h_heavy,sem_confirmacao,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0006860053192409565,0.0014894873743434567,-0.008250880164988317,-0.022383622669183256,1.8338338085168147,0.5,4.125,-0.0015997346825377123,0.0,0.5,False
execution_30m|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.0_96,4,0,execution_30m,pred_score_execution_30m,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.003245291221383881,0.002384894127534065,-0.021046511776968146,-0.020648448965148836,inf,0.75,4.875,-0.0016725216027885983,0.0,0.5,False
execution_30m|sem_confirmacao|volume_muito_leve|tp2.0_sl1.0_96,4,0,execution_30m,pred_score_execution_30m,sem_confirmacao,volume_muito_leve,tp2.0_sl1.0_96,2.0,1.0,96,0.003245291221383881,0.002384894127534065,-0.021046511776968146,-0.020648448965148836,inf,0.75,4.875,-0.0016725216027885983,0.0,0.5,False
rank_wfo_no4h|exec_30m_dir_1h_minimo|volume_muito_leve|tp2.0_sl1.2_96,4,0,rank_wfo_no4h,pred_rank_score_wfo_no4h,exec_30m_dir_1h_minimo,volume_muito_leve,tp2.0_sl1.2_96,2.0,1.2,96,0.00442128187888946,0.0037057480072696103,-0.015773773440049266,-0.021267898535460072,1.7965122131229454,0.625,5.375,-0.001769810247538587,0.0,0.5,False
rank_wfo_no4h|sem_confirmacao|volume_muito_leve|tp2.0_sl1.2_96,4,0,rank_wfo_no4h,pred_rank_score_wfo_no4h,sem_confirmacao,volume_muito_leve,tp2.0_sl1.2_96,2.0,1.2,96,0.00442128187888946,0.0037057480072696103,-0.015773773440049266,-0.021267898535460072,1.7965122131229454,0.625,5.375,-0.001769810247538587,0.0,0.5,False
daytrade_1h_30m|exec_30m_dir_1h_minimo|volume_muito_leve|tp1.6_sl1.0_48,4,0,daytrade_1h_30m,pred_score_daytrade_1h_30m,exec_30m_dir_1h_minimo,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0032881810130469258,0.0012272864094847735,-0.008250880164988317,-0.022659006002709536,1.6599129429610795,0.5,3.875,-0.0018649646187049714,0.0,0.5,False
daytrade_1h_30m|sem_confirmacao|volume_muito_leve|tp1.6_sl1.0_48,4,0,daytrade_1h_30m,pred_score_daytrade_1h_30m,sem_confirmacao,volume_muito_leve,tp1.6_sl1.0_48,1.6,1.0,48,0.0032881810130469258,0.0012272864094847735,-0.008250880164988317,-0.022659006002709536,1.6599129429610795,0.5,3.875,-0.0018649646187049714,0.0,0.5,False
